P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.29734682641,13.091512886,0.2757273212,13.410287701,0.37707113584,2.4343560308,,P1
0.29737122343,13.090516764,0.27574435294,13.409355383,0.37706515076,2.4343301371,,P1
0.29739562461,13.089520642,0.27576143929,13.40842309,0.37705910495,2.4343042439,,P1
0.29742002997,13.08852452,0.27577846938,13.407490744,0.37705311811,2.4342783515,,P1
0.2974444395,13.087528398,0.27579549834,13.406558382,0.37704713049,2.4342524596,,P1
0.2974688532,13.086532277,0.27581251583,13.405625799,0.37704121684,2.4342265684,,P1
0.29749327109,13.085536155,0.27582954208,13.404693399,0.3770352279,2.4342006778,,P1
0.29751769314,13.084540033,0.27584656719,13.403760983,0.37702923817,2.4341747879,,P1
0.29754211938,13.083543911,0.27586361589,13.40282842,0.37702318914,2.4341488986,,P1
0.2975665498,13.082547789,0.27588063907,13.40189597,0.37701719766,2.4341230099,,P1
0.2975909844,13.081551667,0.27589766112,13.400963506,0.37701120539,2.4340971218,,P1
0.29761542319,13.080555546,0.27591468227,13.400031129,0.37700522635,2.4340712343,,P1
0.29763986616,13.079559424,0.27593170206,13.399098637,0.37699923256,2.4340453474,,P1
0.29766431331,13.078563302,0.27594872074,13.398166129,0.37699323799,2.4340194611,,P1
0.29768876466,13.07756718,0.27596573363,13.397233648,0.37698723146,2.4339935754,,P1
0.2977132202,13.076571059,0.27598275012,13.396301111,0.37698123529,2.4339676903,,P1
0.29773767993,13.075574937,0.27599976551,13.39536856,0.37697523835,2.4339418058,,P1
0.29776214385,13.074578815,0.27601677631,13.394436048,0.37696923725,2.4339159218,,P1
0.29778661197,13.073582694,0.27603378949,13.393503468,0.37696323873,2.4338900385,,P1
0.29781108429,13.072586572,0.27605080156,13.392570872,0.37695723944,2.4338641557,,P1
0.2978355608,13.07159045,0.27606781469,13.391638262,0.37695123481,2.4338382735,,P1
0.29786004151,13.070594329,0.27608482453,13.390705637,0.37694523395,2.4338123918,,P1
0.29788452643,13.069598207,0.27610183326,13.389772996,0.37693923231,2.4337865107,,P1
0.29790901555,13.068602086,0.27611881912,13.388840428,0.37693318892,2.4337606302,,P1
0.29793350887,13.067605964,0.27613582576,13.387907759,0.37692718561,2.4337347502,,P1
0.29795800641,13.066609843,0.2761528313,13.386975076,0.37692118152,2.4337088707,,P1
0.29798250815,13.065613721,0.27616983293,13.386042432,0.37691518026,2.4336829918,,P1
0.29800701409,13.0646176,0.27618683628,13.385109719,0.37690917463,2.4336571135,,P1
0.29803152426,13.063621478,0.27620383854,13.384176992,0.37690316822,2.4336312356,,P1
0.29805603863,13.062625357,0.27622083551,13.383244307,0.37689715279,2.4336053583,,P1
0.29808055722,13.061629235,0.27623783559,13.382311551,0.37689114482,2.4335794816,,P1
0.29810508002,13.060633114,0.27625483458,13.38137878,0.37688513607,2.4335536053,,P1
0.29812960705,13.059636993,0.27627179284,13.38044602,0.37687916655,2.4335277295,,P1
0.29815413829,13.058640871,0.27628878977,13.37951322,0.3768731589,2.4335018543,,P1
0.29817867375,13.05764475,0.2763057856,13.378580405,0.37686715049,2.4334759796,,P1
0.29820321344,13.056648629,0.27632273847,13.377647669,0.37686114785,2.4334501053,,P1
0.29822775735,13.055652508,0.27633973222,13.376714826,0.37685513787,2.4334242316,,P1
0.29825230549,13.054656386,0.27635672489,13.375781968,0.37684912713,2.4333983584,,P1
0.29827685786,13.053660265,0.27637366767,13.374849199,0.37684315056,2.4333724856,,P1
0.29830141445,13.052664144,0.27639065826,13.373916313,0.37683713818,2.4333466133,,P1
0.29832597528,13.051668023,0.27640764776,13.372983413,0.37683112504,2.4333207415,,P1
0.29835054034,13.050671902,0.27642455554,13.372050601,0.37682512593,2.4332948702,,P1
0.29837510963,13.049675781,0.27644154299,13.371117673,0.3768191112,2.4332689994,,P1
0.29839968316,13.04867966,0.27645852937,13.37018473,0.37681309571,2.433243129,,P1
0.29842426092,13.047683539,0.27647534726,13.36925191,0.37680710834,2.4332172591,,P1
0.29844884293,13.046687418,0.27649233165,13.36831894,0.37680109123,2.4331913896,,P1
0.29847342918,13.045691297,0.27650931497,13.367385955,0.37679507335,2.4331655206,,P1
