BR,PT,TY,LAB,V,L2-NORM,C_in,C_SR,U(3),U(4),stability,system_id
1,4605,,0,-3.77122E+01,2.77467E+01,2.07352E-01,2.77459E+01,0.00000E+00,0.00000E+00,2,P1
1,4705,,0,-3.76622E+01,2.77461E+01,2.07403E-01,2.77454E+01,0.00000E+00,0.00000E+00,2,P1
1,4805,,0,-3.76123E+01,2.77456E+01,2.07454E-01,2.77448E+01,0.00000E+00,0.00000E+00,2,P1
1,4905,,0,-3.75623E+01,2.77451E+01,2.07505E-01,2.77443E+01,0.00000E+00,0.00000E+00,2,P1
1,5005,,0,-3.75123E+01,2.77446E+01,2.07556E-01,2.77438E+01,0.00000E+00,0.00000E+00,2,P1
1,5105,,0,-3.74623E+01,2.77441E+01,2.07606E-01,2.77433E+01,0.00000E+00,0.00000E+00,2,P1
1,5205,,0,-3.74123E+01,2.77435E+01,2.07656E-01,2.77428E+01,0.00000E+00,0.00000E+00,2,P1
1,5305,,0,-3.73623E+01,2.77430E+01,2.07705E-01,2.77422E+01,0.00000E+00,0.00000E+00,2,P1
1,5405,,0,-3.73123E+01,2.77425E+01,2.07754E-01,2.77417E+01,0.00000E+00,0.00000E+00,2,P1
1,5505,,0,-3.72623E+01,2.77420E+01,2.07803E-01,2.77412E+01,0.00000E+00,0.00000E+00,2,P1
1,5605,,0,-3.72123E+01,2.77415E+01,2.07852E-01,2.77407E+01,0.00000E+00,0.00000E+00,2,P1
1,5705,,0,-3.71623E+01,2.77410E+01,2.07900E-01,2.77402E+01,0.00000E+00,0.00000E+00,2,P1
1,5805,,0,-3.71123E+01,2.77405E+01,2.07948E-01,2.77397E+01,0.00000E+00,0.00000E+00,2,P1
1,5905,,0,-3.70623E+01,2.77400E+01,2.07995E-01,2.77392E+01,0.00000E+00,0.00000E+00,2,P1
1,6005,,0,-3.70123E+01,2.77395E+01,2.08043E-01,2.77387E+01,0.00000E+00,0.00000E+00,2,P1
1,6105,,0,-3.69623E+01,2.77390E+01,2.08090E-01,2.77382E+01,0.00000E+00,0.00000E+00,2,P1
1,6205,,0,-3.69123E+01,2.77385E+01,2.08136E-01,2.77377E+01,0.00000E+00,0.00000E+00,2,P1
1,6305,,0,-3.68623E+01,2.77380E+01,2.08182E-01,2.77373E+01,0.00000E+00,0.00000E+00,2,P1
1,6405,,0,-3.68123E+01,2.77375E+01,2.08228E-01,2.77368E+01,0.00000E+00,0.00000E+00,2,P1
1,6505,,0,-3.67623E+01,2.77371E+01,2.08274E-01,2.77363E+01,0.00000E+00,0.00000E+00,2,P1
1,6605,,0,-3.67123E+01,2.77366E+01,2.08319E-01,2.77358E+01,0.00000E+00,0.00000E+00,2,P1
1,6705,,0,-3.66623E+01,2.77361E+01,2.08364E-01,2.77353E+01,0.00000E+00,0.00000E+00,2,P1
1,6805,,0,-3.66123E+01,2.77356E+01,2.08409E-01,2.77348E+01,0.00000E+00,0.00000E+00,2,P1
1,6905,,0,-3.65623E+01,2.77352E+01,2.08453E-01,2.77344E+01,0.00000E+00,0.00000E+00,2,P1
1,7005,,0,-3.65123E+01,2.77347E+01,2.08497E-01,2.77339E+01,0.00000E+00,0.00000E+00,2,P1
1,7105,,0,-3.64623E+01,2.77342E+01,2.08541E-01,2.77334E+01,0.00000E+00,0.00000E+00,2,P1
1,7205,,0,-3.64123E+01,2.77337E+01,2.08584E-01,2.77330E+01,0.00000E+00,0.00000E+00,2,P1
1,7305,,0,-3.63623E+01,2.77333E+01,2.08627E-01,2.77325E+01,0.00000E+00,0.00000E+00,2,P1
1,7405,,0,-3.63123E+01,2.77328E+01,2.08670E-01,2.77320E+01,0.00000E+00,0.00000E+00,2,P1
1,7505,,0,-3.62623E+01,2.77324E+01,2.08713E-01,2.77316E+01,0.00000E+00,0.00000E+00,2,P1
1,7605,,0,-3.62123E+01,2.77319E+01,2.08755E-01,2.77311E+01,0.00000E+00,0.00000E+00,2,P1
1,7705,,0,-3.61623E+01,2.77314E+01,2.08796E-01,2.77307E+01,0.00000E+00,0.00000E+00,2,P1
1,7805,,0,-3.61123E+01,2.77310E+01,2.08838E-01,2.77302E+01,0.00000E+00,0.00000E+00,2,P1
1,7905,,0,-3.60623E+01,2.77306E+01,2.08879E-01,2.77298E+01,0.00000E+00,0.00000E+00,2,P1
1,8005,,0,-3.60123E+01,2.77301E+01,2.08920E-01,2.77293E+01,0.00000E+00,0.00000E+00,2,P1
1,8105,,0,-3.59623E+01,2.77297E+01,2.08960E-01,2.77289E+01,0.00000E+00,0.00000E+00,2,P1
1,8205,,0,-3.59123E+01,2.77292E+01,2.09000E-01,2.77284E+01,0.00000E+00,0.00000E+00,2,P1
1,8305,,0,-3.58623E+01,2.77288E+01,2.09040E-01,2.77280E+01,0.00000E+00,0.00000E+00,2,P1
1,8405,,0,-3.58123E+01,2.77284E+01,2.09080E-01,2.77276E+01,0.00000E+00,0.00000E+00,2,P1
1,8505,,0,-3.57623E+01,2.77279E+01,2.09119E-01,2.77271E+01,0.00000E+00,0.00000E+00,2,P1
1,8605,,0,-3.57123E+01,2.77275E+01,2.09158E-01,2.77267E+01,0.00000E+00,0.00000E+00,2,P1
1,8705,,0,-3.56623E+01,2.77271E+01,2.09197E-01,2.77263E+01,0.00000E+00,0.00000E+00,2,P1
1,8805,,0,-3.56123E+01,2.77266E+01,2.09235E-01,2.77259E+01,0.00000E+00,0.00000E+00,2,P1
1,8905,,0,-3.55623E+01,2.77262E+01,2.09273E-01,2.77254E+01,0.00000E+00,0.00000E+00,2,P1
1,9005,,0,-3.55123E+01,2.77258E+01,2.09310E-01,2.77250E+01,0.00000E+00,0.00000E+00,2,P1
1,9105,,0,-3.54623E+01,2.77254E+01,2.09348E-01,2.77246E+01,0.00000E+00,0.00000E+00,2,P1
1,9205,,0,-3.54123E+01,2.77250E+01,2.09385E-01,2.77242E+01,0.00000E+00,0.00000E+00,2,P1
1,9305,,0,-3.53624E+01,2.77246E+01,2.09421E-01,2.77238E+01,0.00000E+00,0.00000E+00,2,P1
1,9405,,0,-3.53124E+01,2.77242E+01,2.09458E-01,2.77234E+01,0.00000E+00,0.00000E+00,2,P1
1,9505,,0,-3.52624E+01,2.77238E+01,2.09494E-01,2.77230E+01,0.00000E+00,0.00000E+00,2,P1
1,9605,,0,-3.52124E+01,2.77234E+01,2.09529E-01,2.77226E+01,0.00000E+00,0.00000E+00,2,P1
1,9705,,0,-3.51624E+01,2.77230E+01,2.09565E-01,2.77222E+01,0.00000E+00,0.00000E+00,2,P1
1,9805,,0,-3.51124E+01,2.77226E+01,2.09600E-01,2.77218E+01,0.00000E+00,0.00000E+00,2,P1
1,9905,,0,-3.50624E+01,2.77222E+01,2.09635E-01,2.77214E+01,0.00000E+00,0.00000E+00,2,P1
1,6,,0,-3.50124E+01,2.77218E+01,2.09669E-01,2.77210E+01,0.00000E+00,0.00000E+00,2,P1
1,106,,0,-3.49624E+01,2.77214E+01,2.09703E-01,2.77206E+01,0.00000E+00,0.00000E+00,2,P1
1,206,,0,-3.49124E+01,2.77210E+01,2.09737E-01,2.77202E+01,0.00000E+00,0.00000E+00,2,P1
1,306,,0,-3.48624E+01,2.77206E+01,2.09770E-01,2.77198E+01,0.00000E+00,0.00000E+00,2,P1
1,406,,0,-3.48124E+01,2.77203E+01,2.09804E-01,2.77195E+01,0.00000E+00,0.00000E+00,2,P1
1,506,,0,-3.47624E+01,2.77199E+01,2.09837E-01,2.77191E+01,0.00000E+00,0.00000E+00,2,P1
1,606,,0,-3.47124E+01,2.77195E+01,2.09869E-01,2.77187E+01,0.00000E+00,0.00000E+00,2,P1
1,706,,0,-3.46624E+01,2.77192E+01,2.09901E-01,2.77184E+01,0.00000E+00,0.00000E+00,2,P1
1,806,,0,-3.46124E+01,2.77188E+01,2.09933E-01,2.77180E+01,0.00000E+00,0.00000E+00,2,P1
1,906,,0,-3.45624E+01,2.77184E+01,2.09965E-01,2.77176E+01,0.00000E+00,0.00000E+00,2,P1
1,1006,,0,-3.45124E+01,2.77181E+01,2.09996E-01,2.77173E+01,0.00000E+00,0.00000E+00,2,P1
1,1106,,0,-3.44624E+01,2.77177E+01,2.10027E-01,2.77169E+01,0.00000E+00,0.00000E+00,2,P1
1,1206,,0,-3.44124E+01,2.77174E+01,2.10058E-01,2.77166E+01,0.00000E+00,0.00000E+00,2,P1
1,1306,,0,-3.43624E+01,2.77170E+01,2.10088E-01,2.77162E+01,0.00000E+00,0.00000E+00,2,P1
1,1406,,0,-3.43124E+01,2.77167E+01,2.10118E-01,2.77159E+01,0.00000E+00,0.00000E+00,2,P1
1,1506,,0,-3.42624E+01,2.77163E+01,2.10148E-01,2.77155E+01,0.00000E+00,0.00000E+00,2,P1
1,1606,,0,-3.42124E+01,2.77160E+01,2.10178E-01,2.77152E+01,0.00000E+00,0.00000E+00,2,P1
1,1706,,0,-3.41624E+01,2.77157E+01,2.10207E-01,2.77149E+01,0.00000E+00,0.00000E+00,2,P1
1,1806,,0,-3.41124E+01,2.77153E+01,2.10236E-01,2.77145E+01,0.00000E+00,0.00000E+00,2,P1
1,1906,,0,-3.40624E+01,2.77150E+01,2.10264E-01,2.77142E+01,0.00000E+00,0.00000E+00,2,P1
1,2006,,0,-3.40124E+01,2.77147E+01,2.10292E-01,2.77139E+01,0.00000E+00,0.00000E+00,2,P1
1,2106,,0,-3.39624E+01,2.77143E+01,2.10320E-01,2.77135E+01,0.00000E+00,0.00000E+00,2,P1
1,2206,,0,-3.39124E+01,2.77140E+01,2.10348E-01,2.77132E+01,0.00000E+00,0.00000E+00,2,P1
1,2306,,0,-3.38624E+01,2.77137E+01,2.10375E-01,2.77129E+01,0.00000E+00,0.00000E+00,2,P1
1,2406,,0,-3.38124E+01,2.77134E+01,2.10402E-01,2.77126E+01,0.00000E+00,0.00000E+00,2,P1
1,2506,,0,-3.37624E+01,2.77131E+01,2.10429E-01,2.77123E+01,0.00000E+00,0.00000E+00,2,P1
1,2606,,0,-3.37124E+01,2.77128E+01,2.10455E-01,2.77120E+01,0.00000E+00,0.00000E+00,2,P1
1,2706,,0,-3.36624E+01,2.77125E+01,2.10481E-01,2.77117E+01,0.00000E+00,0.00000E+00,2,P1
1,2806,,0,-3.36124E+01,2.77122E+01,2.10507E-01,2.77114E+01,0.00000E+00,0.00000E+00,2,P1
1,2906,,0,-3.35624E+01,2.77119E+01,2.10532E-01,2.77111E+01,0.00000E+00,0.00000E+00,2,P1
1,3006,,0,-3.35124E+01,2.77116E+01,2.10558E-01,2.77108E+01,0.00000E+00,0.00000E+00,2,P1
1,3106,,0,-3.34624E+01,2.77113E+01,2.10582E-01,2.77105E+01,0.00000E+00,0.00000E+00,2,P1
1,3206,,0,-3.34124E+01,2.77110E+01,2.10607E-01,2.77102E+01,0.00000E+00,0.00000E+00,2,P1
1,3306,,0,-3.33624E+01,2.77107E+01,2.10631E-01,2.77099E+01,0.00000E+00,0.00000E+00,2,P1
1,3406,,0,-3.33124E+01,2.77104E+01,2.10655E-01,2.77096E+01,0.00000E+00,0.00000E+00,2,P1
1,3506,,0,-3.32624E+01,2.77102E+01,2.10679E-01,2.77094E+01,0.00000E+00,0.00000E+00,2,P1
1,3606,,0,-3.32124E+01,2.77099E+01,2.10702E-01,2.77091E+01,0.00000E+00,0.00000E+00,2,P1
1,3706,,0,-3.31624E+01,2.77096E+01,2.10725E-01,2.77088E+01,0.00000E+00,0.00000E+00,2,P1
1,3806,,0,-3.31124E+01,2.77093E+01,2.10748E-01,2.77085E+01,0.00000E+00,0.00000E+00,2,P1
1,3906,,0,-3.30624E+01,2.77091E+01,2.10770E-01,2.77083E+01,0.00000E+00,0.00000E+00,2,P1
1,4006,,0,-3.30124E+01,2.77088E+01,2.10793E-01,2.77080E+01,0.00000E+00,0.00000E+00,2,P1
1,4106,,0,-3.29624E+01,2.77086E+01,2.10814E-01,2.77078E+01,0.00000E+00,0.00000E+00,2,P1
1,4206,,0,-3.29124E+01,2.77083E+01,2.10836E-01,2.77075E+01,0.00000E+00,0.00000E+00,2,P1
1,4306,,0,-3.28624E+01,2.77081E+01,2.10857E-01,2.77073E+01,0.00000E+00,0.00000E+00,2,P1
1,4406,,0,-3.28124E+01,2.77078E+01,2.10878E-01,2.77070E+01,0.00000E+00,0.00000E+00,2,P1
1,4506,,0,-3.27624E+01,2.77076E+01,2.10899E-01,2.77068E+01,0.00000E+00,0.00000E+00,2,P1
1,4606,,0,-3.27124E+01,2.77073E+01,2.10919E-01,2.77065E+01,0.00000E+00,0.00000E+00,2,P1
1,4706,,0,-3.26624E+01,2.77071E+01,2.10939E-01,2.77063E+01,0.00000E+00,0.00000E+00,2,P1
1,4806,,0,-3.26124E+01,2.77069E+01,2.10959E-01,2.77061E+01,0.00000E+00,0.00000E+00,2,P1
1,4906,,0,-3.25624E+01,2.77066E+01,2.10978E-01,2.77058E+01,0.00000E+00,0.00000E+00,2,P1
1,5006,,0,-3.25124E+01,2.77064E+01,2.10997E-01,2.77056E+01,0.00000E+00,0.00000E+00,2,P1
1,5106,,0,-3.24624E+01,2.77062E+01,2.11016E-01,2.77054E+01,0.00000E+00,0.00000E+00,2,P1
1,5206,,0,-3.24124E+01,2.77060E+01,2.11035E-01,2.77051E+01,0.00000E+00,0.00000E+00,2,P1
1,5306,,0,-3.23624E+01,2.77057E+01,2.11053E-01,2.77049E+01,0.00000E+00,0.00000E+00,2,P1
1,5406,,0,-3.23124E+01,2.77055E+01,2.11071E-01,2.77047E+01,0.00000E+00,0.00000E+00,2,P1
1,5506,,0,-3.22624E+01,2.77053E+01,2.11089E-01,2.77045E+01,0.00000E+00,0.00000E+00,2,P1
1,5606,,0,-3.22124E+01,2.77051E+01,2.11106E-01,2.77043E+01,0.00000E+00,0.00000E+00,2,P1
1,5706,,0,-3.21624E+01,2.77049E+01,2.11123E-01,2.77041E+01,0.00000E+00,0.00000E+00,2,P1
1,5806,,0,-3.21124E+01,2.77047E+01,2.11140E-01,2.77039E+01,0.00000E+00,0.00000E+00,2,P1
1,5906,,0,-3.20624E+01,2.77045E+01,2.11157E-01,2.77037E+01,0.00000E+00,0.00000E+00,2,P1
1,6006,,0,-3.20124E+01,2.77043E+01,2.11173E-01,2.77035E+01,0.00000E+00,0.00000E+00,2,P1
1,6106,,0,-3.19624E+01,2.77041E+01,2.11189E-01,2.77033E+01,0.00000E+00,0.00000E+00,2,P1
1,6206,,0,-3.19124E+01,2.77039E+01,2.11205E-01,2.77031E+01,0.00000E+00,0.00000E+00,2,P1
1,6306,,0,-3.18624E+01,2.77037E+01,2.11220E-01,2.77029E+01,0.00000E+00,0.00000E+00,2,P1
1,6406,,0,-3.18124E+01,2.77036E+01,2.11235E-01,2.77028E+01,0.00000E+00,0.00000E+00,2,P1
1,6506,,0,-3.17624E+01,2.77034E+01,2.11250E-01,2.77026E+01,0.00000E+00,0.00000E+00,2,P1
1,6606,,0,-3.17124E+01,2.77032E+01,2.11264E-01,2.77024E+01,0.00000E+00,0.00000E+00,2,P1
1,6706,,0,-3.16624E+01,2.77030E+01,2.11279E-01,2.77022E+01,0.00000E+00,0.00000E+00,2,P1
1,6806,,0,-3.16124E+01,2.77029E+01,2.11292E-01,2.77021E+01,0.00000E+00,0.00000E+00,2,P1
1,6906,,0,-3.15624E+01,2.77027E+01,2.11306E-01,2.77019E+01,0.00000E+00,0.00000E+00,2,P1
1,7006,,0,-3.15124E+01,2.77025E+01,2.11319E-01,2.77017E+01,0.00000E+00,0.00000E+00,2,P1
1,7106,,0,-3.14624E+01,2.77024E+01,2.11333E-01,2.77016E+01,0.00000E+00,0.00000E+00,2,P1
1,7206,,0,-3.14124E+01,2.77022E+01,2.11345E-01,2.77014E+01,0.00000E+00,0.00000E+00,2,P1
1,7306,,0,-3.13624E+01,2.77021E+01,2.11358E-01,2.77013E+01,0.00000E+00,0.00000E+00,2,P1
1,7406,,0,-3.13124E+01,2.77019E+01,2.11370E-01,2.77011E+01,0.00000E+00,0.00000E+00,2,P1
1,7506,,0,-3.12624E+01,2.77018E+01,2.11382E-01,2.77010E+01,0.00000E+00,0.00000E+00,2,P1
1,7606,,0,-3.12124E+01,2.77017E+01,2.11394E-01,2.77008E+01,0.00000E+00,0.00000E+00,2,P1
1,7706,,0,-3.11624E+01,2.77015E+01,2.11405E-01,2.77007E+01,0.00000E+00,0.00000E+00,2,P1
1,7806,,0,-3.11124E+01,2.77014E+01,2.11416E-01,2.77006E+01,0.00000E+00,0.00000E+00,2,P1
1,7906,,0,-3.10624E+01,2.77013E+01,2.11427E-01,2.77004E+01,0.00000E+00,0.00000E+00,2,P1
1,8006,,0,-3.10124E+01,2.77011E+01,2.11437E-01,2.77003E+01,0.00000E+00,0.00000E+00,2,P1
1,8106,,0,-3.09624E+01,2.77010E+01,2.11448E-01,2.77002E+01,0.00000E+00,0.00000E+00,2,P1
1,8206,,0,-3.09124E+01,2.77009E+01,2.11458E-01,2.77001E+01,0.00000E+00,0.00000E+00,2,P1
1,8306,,0,-3.08624E+01,2.77008E+01,2.11467E-01,2.77000E+01,0.00000E+00,0.00000E+00,2,P1
1,8406,,0,-3.08124E+01,2.77006E+01,2.11477E-01,2.76998E+01,0.00000E+00,0.00000E+00,2,P1
1,8506,,0,-3.07624E+01,2.77005E+01,2.11486E-01,2.76997E+01,0.00000E+00,0.00000E+00,2,P1
1,8606,,0,-3.07124E+01,2.77004E+01,2.11495E-01,2.76996E+01,0.00000E+00,0.00000E+00,2,P1
1,8706,,0,-3.06624E+01,2.77003E+01,2.11503E-01,2.76995E+01,0.00000E+00,0.00000E+00,2,P1
1,8806,,0,-3.06124E+01,2.77002E+01,2.11512E-01,2.76994E+01,0.00000E+00,0.00000E+00,2,P1
1,8906,,0,-3.05624E+01,2.77001E+01,2.11520E-01,2.76993E+01,0.00000E+00,0.00000E+00,2,P1
1,9006,,0,-3.05124E+01,2.77000E+01,2.11527E-01,2.76992E+01,0.00000E+00,0.00000E+00,2,P1
1,9106,,0,-3.04624E+01,2.76999E+01,2.11535E-01,2.76991E+01,0.00000E+00,0.00000E+00,2,P1
1,9206,,0,-3.04124E+01,2.76999E+01,2.11542E-01,2.76990E+01,0.00000E+00,0.00000E+00,2,P1
1,9306,,0,-3.03624E+01,2.76998E+01,2.11549E-01,2.76990E+01,0.00000E+00,0.00000E+00,2,P1
1,9406,,0,-3.03124E+01,2.76997E+01,2.11556E-01,2.76989E+01,0.00000E+00,0.00000E+00,2,P1
1,9506,,0,-3.02624E+01,2.76996E+01,2.11562E-01,2.76988E+01,0.00000E+00,0.00000E+00,2,P1
1,9606,,0,-3.02124E+01,2.76995E+01,2.11568E-01,2.76987E+01,0.00000E+00,0.00000E+00,2,P1
1,9706,,0,-3.01624E+01,2.76995E+01,2.11574E-01,2.76987E+01,0.00000E+00,0.00000E+00,2,P1
1,9806,,0,-3.01124E+01,2.76994E+01,2.11580E-01,2.76986E+01,0.00000E+00,0.00000E+00,2,P1
1,9906,,0,-3.00624E+01,2.76993E+01,2.11585E-01,2.76985E+01,0.00000E+00,0.00000E+00,2,P1
1,7,,0,-3.00124E+01,2.76993E+01,2.11590E-01,2.76985E+01,0.00000E+00,0.00000E+00,2,P1
1,107,,0,-2.99624E+01,2.76992E+01,2.11595E-01,2.76984E+01,0.00000E+00,0.00000E+00,2,P1
1,207,,0,-2.99124E+01,2.76992E+01,2.11599E-01,2.76984E+01,0.00000E+00,0.00000E+00,2,P1
1,307,,0,-2.98624E+01,2.76991E+01,2.11603E-01,2.76983E+01,0.00000E+00,0.00000E+00,2,P1
1,407,,0,-2.98124E+01,2.76991E+01,2.11607E-01,2.76983E+01,0.00000E+00,0.00000E+00,2,P1
1,507,,0,-2.97624E+01,2.76990E+01,2.11611E-01,2.76982E+01,0.00000E+00,0.00000E+00,2,P1
1,607,,0,-2.97124E+01,2.76990E+01,2.11615E-01,2.76982E+01,0.00000E+00,0.00000E+00,2,P1
1,707,,0,-2.96624E+01,2.76989E+01,2.11618E-01,2.76981E+01,0.00000E+00,0.00000E+00,2,P1
1,807,,0,-2.96124E+01,2.76989E+01,2.11621E-01,2.76981E+01,0.00000E+00,0.00000E+00,2,P1
1,907,,0,-2.95624E+01,2.76989E+01,2.11623E-01,2.76981E+01,0.00000E+00,0.00000E+00,2,P1
1,1007,,0,-2.95124E+01,2.76988E+01,2.11626E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,1107,,0,-2.94624E+01,2.76988E+01,2.11628E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,1207,,0,-2.94124E+01,2.76988E+01,2.11630E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,1307,,0,-2.93624E+01,2.76988E+01,2.11631E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,1407,,0,-2.93124E+01,2.76988E+01,2.11633E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,1507,,0,-2.92624E+01,2.76987E+01,2.11634E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,1607,,0,-2.92124E+01,2.76987E+01,2.11634E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,1707,,0,-2.91624E+01,2.76987E+01,2.11635E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,1807,,0,-2.91124E+01,2.76987E+01,2.11635E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,1907,,0,-2.90624E+01,2.76987E+01,2.11635E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,2007,,0,-2.90124E+01,2.76987E+01,2.11635E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,2107,,0,-2.89624E+01,2.76987E+01,2.11635E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,2207,,0,-2.89124E+01,2.76987E+01,2.11634E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,2307,,0,-2.88624E+01,2.76988E+01,2.11633E-01,2.76979E+01,0.00000E+00,0.00000E+00,2,P1
1,2407,,0,-2.88124E+01,2.76988E+01,2.11632E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,2507,,0,-2.87624E+01,2.76988E+01,2.11630E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,2607,,0,-2.87124E+01,2.76988E+01,2.11628E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,2707,,0,-2.86624E+01,2.76988E+01,2.11626E-01,2.76980E+01,0.00000E+00,0.00000E+00,2,P1
1,2807,,0,-2.86124E+01,2.76989E+01,2.11624E-01,2.76981E+01,0.00000E+00,0.00000E+00,2,P1
1,2907,,0,-2.85624E+01,2.76989E+01,2.11622E-01,2.76981E+01,0.00000E+00,0.00000E+00,2,P1
1,3007,,0,-2.85124E+01,2.76989E+01,2.11619E-01,2.76981E+01,0.00000E+00,0.00000E+00,2,P1
1,3107,,0,-2.84624E+01,2.76990E+01,2.11616E-01,2.76982E+01,0.00000E+00,0.00000E+00,2,P1
1,3207,,0,-2.84124E+01,2.76990E+01,2.11612E-01,2.76982E+01,0.00000E+00,0.00000E+00,2,P1
1,3307,,0,-2.83624E+01,2.76990E+01,2.11609E-01,2.76982E+01,0.00000E+00,0.00000E+00,2,P1
1,3407,,0,-2.83124E+01,2.76991E+01,2.11605E-01,2.76983E+01,0.00000E+00,0.00000E+00,2,P1
1,3507,,0,-2.82624E+01,2.76991E+01,2.11601E-01,2.76983E+01,0.00000E+00,0.00000E+00,2,P1
1,3607,,0,-2.82124E+01,2.76992E+01,2.11597E-01,2.76984E+01,0.00000E+00,0.00000E+00,2,P1
1,3707,,0,-2.81624E+01,2.76992E+01,2.11592E-01,2.76984E+01,0.00000E+00,0.00000E+00,2,P1
1,3807,,0,-2.81124E+01,2.76993E+01,2.11588E-01,2.76985E+01,0.00000E+00,0.00000E+00,2,P1
1,3907,,0,-2.80624E+01,2.76994E+01,2.11583E-01,2.76986E+01,0.00000E+00,0.00000E+00,2,P1
1,4007,,0,-2.80124E+01,2.76994E+01,2.11577E-01,2.76986E+01,0.00000E+00,0.00000E+00,2,P1
1,4107,,0,-2.79624E+01,2.76995E+01,2.11572E-01,2.76987E+01,0.00000E+00,0.00000E+00,2,P1
1,4207,,0,-2.79124E+01,2.76996E+01,2.11566E-01,2.76988E+01,0.00000E+00,0.00000E+00,2,P1
1,4307,,0,-2.78624E+01,2.76996E+01,2.11560E-01,2.76988E+01,0.00000E+00,0.00000E+00,2,P1
1,4407,,0,-2.78124E+01,2.76997E+01,2.11554E-01,2.76989E+01,0.00000E+00,0.00000E+00,2,P1
1,4507,,0,-2.77624E+01,2.76998E+01,2.11547E-01,2.76990E+01,0.00000E+00,0.00000E+00,2,P1
1,4607,,0,-2.77124E+01,2.76999E+01,2.11541E-01,2.76991E+01,0.00000E+00,0.00000E+00,2,P1
1,4707,,0,-2.76624E+01,2.77000E+01,2.11534E-01,2.76992E+01,0.00000E+00,0.00000E+00,2,P1
1,4807,,0,-2.76124E+01,2.77000E+01,2.11527E-01,2.76992E+01,0.00000E+00,0.00000E+00,2,P1
1,4907,,0,-2.75624E+01,2.77001E+01,2.11519E-01,2.76993E+01,0.00000E+00,0.00000E+00,2,P1
1,5007,,0,-2.75124E+01,2.77002E+01,2.11511E-01,2.76994E+01,0.00000E+00,0.00000E+00,2,P1
1,5107,,0,-2.74624E+01,2.77003E+01,2.11503E-01,2.76995E+01,0.00000E+00,0.00000E+00,2,P1
1,5207,,0,-2.74124E+01,2.77004E+01,2.11495E-01,2.76996E+01,0.00000E+00,0.00000E+00,2,P1
1,5307,,0,-2.73624E+01,2.77005E+01,2.11487E-01,2.76997E+01,0.00000E+00,0.00000E+00,2,P1
1,5407,,0,-2.73124E+01,2.77006E+01,2.11478E-01,2.76998E+01,0.00000E+00,0.00000E+00,2,P1
1,5507,,0,-2.72624E+01,2.77007E+01,2.11469E-01,2.76999E+01,0.00000E+00,0.00000E+00,2,P1
1,5607,,0,-2.72124E+01,2.77008E+01,2.11460E-01,2.77000E+01,0.00000E+00,0.00000E+00,2,P1
1,5707,,0,-2.71624E+01,2.77010E+01,2.11451E-01,2.77002E+01,0.00000E+00,0.00000E+00,2,P1
1,5807,,0,-2.71124E+01,2.77011E+01,2.11441E-01,2.77003E+01,0.00000E+00,0.00000E+00,2,P1
1,5907,,0,-2.70624E+01,2.77012E+01,2.11432E-01,2.77004E+01,0.00000E+00,0.00000E+00,2,P1
1,6007,,0,-2.70124E+01,2.77013E+01,2.11422E-01,2.77005E+01,0.00000E+00,0.00000E+00,2,P1
1,6107,,0,-2.69624E+01,2.77014E+01,2.11411E-01,2.77006E+01,0.00000E+00,0.00000E+00,2,P1
1,6207,,0,-2.69124E+01,2.77016E+01,2.11401E-01,2.77008E+01,0.00000E+00,0.00000E+00,2,P1
1,6307,,0,-2.68624E+01,2.77017E+01,2.11390E-01,2.77009E+01,0.00000E+00,0.00000E+00,2,P1
1,6407,,0,-2.68124E+01,2.77018E+01,2.11379E-01,2.77010E+01,0.00000E+00,0.00000E+00,2,P1
1,6507,,0,-2.67624E+01,2.77020E+01,2.11368E-01,2.77012E+01,0.00000E+00,0.00000E+00,2,P1
1,6607,,0,-2.67124E+01,2.77021E+01,2.11356E-01,2.77013E+01,0.00000E+00,0.00000E+00,2,P1
1,6707,,0,-2.66624E+01,2.77022E+01,2.11345E-01,2.77014E+01,0.00000E+00,0.00000E+00,2,P1
1,6807,,0,-2.66124E+01,2.77024E+01,2.11333E-01,2.77016E+01,0.00000E+00,0.00000E+00,2,P1
1,6907,,0,-2.65624E+01,2.77025E+01,2.11321E-01,2.77017E+01,0.00000E+00,0.00000E+00,2,P1
1,7007,,0,-2.65124E+01,2.77027E+01,2.11308E-01,2.77019E+01,0.00000E+00,0.00000E+00,2,P1
