P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.61302253423,7.7740437896,0.38452001092,8.395396126,0.34315037692,2.1068480064,,P1
0.61318183125,7.7730653344,0.38454426437,8.3944808868,0.3431454645,2.1067223596,,P1
0.61334125051,7.7720868979,0.38456802466,8.3935615342,0.34314068016,2.1065966725,,P1
0.61350079222,7.7711084799,0.38459213218,8.3926459985,0.34313577953,2.1064709448,,P1
0.61366045655,7.7701300805,0.38461638352,8.3917304189,0.34313088488,2.1063451766,,P1
0.6138202437,7.7691516998,0.3846403646,8.3908100425,0.34312588463,2.1062193678,,P1
0.61398015386,7.7681733378,0.38466443251,8.3898960702,0.34312100211,2.1060935184,,P1
0.61414018722,7.7671949945,0.38468867747,8.388982056,0.34311612563,2.1059676283,,P1
0.61430034397,7.7662166699,0.38471360343,8.3880724376,0.34311154919,2.1058416974,,P1
0.6144606243,7.7652383642,0.38473757014,8.3871581679,0.34310668229,2.1057157257,,P1
0.61462102841,7.7642600772,0.38476153152,8.386243855,0.34310182145,2.1055897131,,P1
0.61478155649,7.7632818091,0.38478734753,8.3853288066,0.34309714151,2.1054636595,,P1
0.61494220873,7.7623035599,0.38481134545,8.38441444,0.34309229305,2.1053375649,,P1
0.61510298533,7.7613253296,0.3848353379,8.3835000292,0.3430874507,2.1052114293,,P1
0.61526388649,7.7603471183,0.38485835852,8.3825815835,0.34308226342,2.1050852525,,P1
0.61542491239,7.7593689259,0.38488231468,8.3816672716,0.34307743556,2.1049590346,,P1
0.61558606324,7.7583907526,0.38490626523,8.3807529149,0.34307261386,2.1048327753,,P1
0.61574733922,7.7574125984,0.38493174858,8.3798390621,0.34306828644,2.1047064748,,P1
0.61590874055,7.7564344632,0.38495590899,8.3789245879,0.34306347632,2.1045801328,,P1
0.61607026742,7.7554563472,0.38498006372,8.3780100675,0.3430586724,2.1044537494,,P1
0.61623192002,7.7544782504,0.38500300181,8.3770925573,0.3430535172,2.1043273245,,P1
0.61639369855,7.7535001727,0.3850269457,8.3761780921,0.34304872637,2.104200858,,P1
0.61655560322,7.7525221143,0.38505088369,8.37526358,0.34304394179,2.1040743499,,P1
0.61671763422,7.7515440752,0.38507547408,8.374348961,0.34303950266,2.1039478,,P1
0.61687979176,7.7505660554,0.38509963598,8.3734343568,0.34303473005,2.1038212084,,P1
0.61704207604,7.7495880549,0.38512379192,8.3725197045,0.34302996373,2.1036945749,,P1
0.61720448726,7.7486100738,0.38514701972,8.3716042764,0.34302512527,2.1035678995,,P1
0.61736702562,7.7476321122,0.38517118727,8.3706895695,0.34302037177,2.1034411821,,P1
0.61752969132,7.74665417,0.3851953487,8.3697748134,0.34301562461,2.1033144226,,P1
0.61769248458,7.7456762473,0.38521991779,8.368856594,0.34301059985,2.103187621,,P1
0.61785540559,7.7446983441,0.38524384473,8.3679419308,0.34300586592,2.1030607772,,P1
0.61801845455,7.7437204605,0.38526776532,8.3670272175,0.34300113838,2.1029338911,,P1
0.61818163169,7.7427425965,0.38529223449,8.3661139179,0.34299672767,2.1028069627,,P1
0.6183449372,7.7417647522,0.38531635605,8.3651990136,0.34299201244,2.1026799919,,P1
0.61850837128,7.7407869275,0.38534047117,8.3642840578,0.34298730365,2.1025529786,,P1
0.61867193416,7.7398091226,0.38536538744,8.3633638376,0.34298210672,2.1024259227,,P1
0.61883562603,7.7388313374,0.38538933943,8.3624490874,0.34297740876,2.1022988242,,P1
0.6189994471,7.737853572,0.38541328477,8.3615342851,0.34297271729,2.102171683,,P1
0.61916339759,7.7368758265,0.38543520036,8.3606218065,0.34296825494,2.102044499,,P1
0.61932747771,7.7358981008,0.38545932908,8.3597067541,0.34296357912,2.1019172721,,P1
0.61949168766,7.7349203951,0.38548345106,8.3587916481,0.34295890985,2.1017900023,,P1
0.61965602766,7.7339427093,0.38550990934,8.357869971,0.34295441406,2.1016626895,,P1
0.61982049792,7.7329650435,0.3855338735,8.3569551369,0.34294975571,2.1015353336,,P1
0.61998509866,7.7319873977,0.3855578307,8.3560402487,0.34294510395,2.1014079345,,P1
0.62014983008,7.731009772,0.38558108222,8.3551271275,0.34294046397,2.1012804922,,P1
0.6203146924,7.7300321664,0.38560498613,8.3542120315,0.34293582545,2.1011530066,,P1
0.62047968584,7.729054581,0.38562888289,8.3532968799,0.34293119356,2.1010254775,,P1
0.62064481062,7.7280770158,0.38565387611,8.3523763288,0.3429268311,2.100897905,,P1
0.62081006694,7.7270994708,0.38567783243,8.3514613534,0.34292221315,2.1007702889,,P1
0.62097545503,7.726121946,0.38570178145,8.3505463216,0.3429176019,2.1006426291,,P1
0.62114097511,7.7251444416,0.38572549257,8.3496313666,0.34291298838,2.1005149256,,P1
0.62130662739,7.7241669576,0.38574948298,8.3487162139,0.34290839127,2.1003871783,,P1
0.62147241209,7.7231894939,0.38577346593,8.3478010034,0.34290380091,2.1002593871,,P1
0.62163832943,7.7222120507,0.38579699634,8.346882466,0.3428988721,2.1001315519,,P1
0.62180437964,7.7212346279,0.38582099313,8.3459673079,0.34289429614,2.1000036727,,P1
0.62197056293,7.7202572257,0.38584498229,8.345052091,0.34288972698,2.0998757493,,P1
0.62213687953,7.719279844,0.38586913089,8.3441377381,0.34288551024,2.0997477816,,P1
0.62230332965,7.718302483,0.38589301254,8.3432223511,0.34288095387,2.0996197696,,P1
0.62246991353,7.7173251426,0.38591688634,8.3423069039,0.34287640434,2.0994917132,,P1
0.62263663139,7.7163478229,0.3859399436,8.3413834535,0.34287183769,2.0993636124,,P1
0.62280348345,7.7153705239,0.38596376571,8.3404682765,0.34286730204,2.0992354669,,P1
0.62297046994,7.7143932457,0.38598757975,8.3395530387,0.34286277329,2.0991072767,,P1
0.62313759108,7.7134159883,0.38601236262,8.3386431524,0.34285823202,2.0989790418,,P1
0.62330484711,7.7124387518,0.38603619939,8.337727503,0.34285371722,2.098850762,,P1
0.62347223824,7.7114615361,0.38606002791,8.3368117907,0.34284920939,2.0987224372,,P1
0.62363976472,7.7104843415,0.38608192731,8.3358914364,0.34284468543,2.0985940674,,P1
0.62380742676,7.7095071678,0.38610592953,8.3349745441,0.34284019045,2.0984656524,,P1
0.6239752246,7.7085300152,0.38612992338,8.3340575854,0.34283570247,2.0983371923,,P1
0.62414315847,7.7075528836,0.38615589942,8.3331400547,0.34283132165,2.0982086867,,P1
0.6243112286,7.7065757732,0.38617971993,8.3322245368,0.34282684841,2.0980801358,,P1
0.62447943522,7.7055986839,0.38620353181,8.3313089541,0.34282238224,2.0979515393,,P1
0.62464777857,7.7046216159,0.38622478288,8.3303994285,0.34281776952,2.0978228973,,P1
0.62481625889,7.7036445692,0.38624849262,8.3294832841,0.34281331677,2.0976942095,,P1
0.6249848764,7.7026675437,0.3862721935,8.3285670725,0.34280887115,2.0975654758,,P1
0.62515363134,7.7016905396,0.38629847755,8.3276465091,0.34280454291,2.0974366963,,P1
0.62532252395,7.7007135569,0.38632223494,8.3267294283,0.34280011193,2.0973078708,,P1
0.62549155446,7.6997365957,0.3863459833,8.3258122773,0.34279568813,2.0971789991,,P1
0.62566072312,7.6987596559,0.38637041523,8.3249014684,0.34279130839,2.0970500812,,P1
0.62583003016,7.6977827377,0.38639418061,8.3239849477,0.34278689925,2.096921117,,P1
0.62599947583,7.6968058411,0.38641793673,8.3230683568,0.34278249735,2.0967921064,,P1
