P,L2-NORM,C_in,C_SR,y,point_type,system_id
0.24044456537,16.198426086,0.21645134325,16.192115632,0.39692293918,,P1
0.2415059616,16.148453519,0.21662665146,16.142127963,0.39664689741,,P1
0.24257312461,16.098481182,0.21680257434,16.09214042,0.39637066427,,P1
0.24364613603,16.048509079,0.21697912169,16.042153006,0.39609423153,,P1
0.24472507867,15.998537212,0.21715630339,15.992165723,0.39581759095,,P1
0.24581003661,15.948565586,0.21733412945,15.942178573,0.39554073432,,P1
0.24690109511,15.898594204,0.21751260999,15.89219156,0.39526365341,,P1
0.24799834076,15.84862307,0.21769175523,15.842204686,0.39498634003,,P1
0.24910186141,15.798652187,0.21787157552,15.792217953,0.39470878597,,P1
0.25021174627,15.74868156,0.21805208133,15.742231366,0.39443098303,,P1
0.25132808588,15.698711192,0.21823328325,15.692244926,0.39415292302,,P1
0.25245097218,15.648741088,0.21841519201,15.642258636,0.39387459774,,P1
0.25358049852,15.598771252,0.21859781844,15.592272501,0.393595999,,P1
0.25471675972,15.548801687,0.21878117352,15.542286522,0.39331711862,,P1
0.25585985203,15.498832398,0.21896526837,15.492300704,0.39303794842,,P1
0.25700987327,15.44886339,0.21915011424,15.442315048,0.3927584802,,P1
0.25816692276,15.398894667,0.21933572251,15.39232956,0.39247870578,,P1
0.25933110143,15.348926234,0.21952210473,15.342344242,0.39219861697,,P1
0.26050251179,15.298958095,0.21970927256,15.292359097,0.39191820558,,P1
0.26168125803,15.248990255,0.21989723786,15.242374129,0.39163746342,,P1
0.26286744602,15.199022719,0.22008601259,15.192389343,0.39135638231,,P1
0.26406118333,15.149055493,0.22027560891,15.142404741,0.39107495403,,P1
0.26526257933,15.09908858,0.22046603911,15.092420328,0.3907931704,,P1
0.26647174517,15.049121987,0.22065731567,15.042436108,0.39051102321,,P1
0.26768879385,14.999155719,0.22084945122,14.992452084,0.39022850424,,P1
0.26891384024,14.94918978,0.22104245857,14.942468262,0.38994560529,,P1
0.27014700117,14.899224178,0.2212363507,14.892484644,0.38966231813,,P1
0.27138839541,14.849258918,0.22143114078,14.842501236,0.38937863454,,P1
0.27263814376,14.799294005,0.22162684215,14.792518042,0.38909454628,,P1
0.27389636909,14.749329445,0.22182346835,14.742535066,0.38881004511,,P1
0.27516319639,14.699365245,0.2220210331,14.692552314,0.38852512278,,P1
0.27643875277,14.649401411,0.22221955033,14.64256979,0.38823977103,,P1
0.27772316761,14.59943795,0.22241903417,14.592587499,0.38795398161,,P1
0.2790165725,14.549474867,0.22261949894,14.542605447,0.38766774622,,P1
0.28031910137,14.49951217,0.22282095918,14.492623638,0.3873810566,,P1
0.28163089053,14.449549866,0.22302342966,14.442642078,0.38709390445,,P1
0.28295207871,14.399587962,0.22322692534,14.392660772,0.38680628145,,P1
0.28428280712,14.349626464,0.22343146143,14.342679727,0.38651817931,,P1
0.28562321951,14.299665381,0.22363705336,14.292698947,0.38622958968,,P1
0.28697346225,14.24970472,0.2238437168,14.242718439,0.38594050424,,P1
0.28833368438,14.199744489,0.22405146766,14.192738209,0.38565091464,,P1
0.28970403766,14.149784696,0.2242603221,14.142758264,0.38536081252,,P1
0.29108467667,14.09982535,0.22447029653,14.092778609,0.3850701895,,P1
0.29247575883,14.049866457,0.22468140761,14.042799252,0.38477903721,,P1
0.29387744452,13.999908028,0.22489367227,13.992820198,0.38448734725,,P1
0.29528989714,13.949950071,0.22510710774,13.942841457,0.38419511121,,P1
0.29671328317,13.899992595,0.22532173148,13.892863033,0.38390232067,,P1
0.29814777224,13.850035609,0.22553756126,13.842884936,0.3836089672,,P1
0.29959353723,13.800079124,0.22575461515,13.792907172,0.38331504235,,P1
0.30105075437,13.750123148,0.22597291151,13.742929749,0.38302053766,,P1
0.30251960327,13.700167692,0.22619246898,13.692952676,0.38272544467,,P1
0.30400026704,13.650212766,0.22641330656,13.642975961,0.38242975488,,P1
0.3054929324,13.600258382,0.22663544353,13.592999612,0.38213345981,,P1
0.30699778972,13.550304549,0.22685889953,13.543023638,0.38183655094,,P1
0.30851503315,13.500351279,0.22708369451,13.493048048,0.38153901974,,P1
0.31004486072,13.450398584,0.22730984878,13.443072852,0.3812408577,,P1
0.31158747443,13.400446475,0.227537383,13.393098059,0.38094205625,,P1
0.31314308036,13.350494964,0.2277663182,13.343123678,0.38064260684,,P1
0.31471188884,13.300544066,0.22799667577,13.293149723,0.38034250093,,P1
0.31629411421,13.250593793,0.22822847748,13.243176201,0.3800417299,,P1
0.31788997555,13.200644156,0.2284617455,13.193203124,0.37974028516,,P1
0.31949969638,13.15069517,0.2286965024,13.143230503,0.37943815811,,P1
0.32112350481,13.100746849,0.22893277116,13.093258348,0.37913534014,,P1
0.32276163377,13.050799206,0.22917057517,13.043286673,0.37883182263,,P1
0.32441432107,13.000852258,0.22940993827,12.993315488,0.37852759695,,P1
0.32608180958,12.950906019,0.22965088473,12.943344807,0.37822265445,,P1
0.32776434733,12.900960504,0.22989343928,12.893374643,0.37791698649,,P1
0.32946218768,12.851015731,0.23013762713,12.843405009,0.37761058441,,P1
0.33117558947,12.801071715,0.23038347393,12.793435919,0.37730343955,,P1
0.33290481713,12.751128473,0.23063100588,12.743467387,0.37699554325,,P1
0.33465014092,12.701186024,0.23088024962,12.693499428,0.37668688684,,P1
0.336411837,12.651244385,0.23113123237,12.643532056,0.37637746164,,P1
