P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.27227226585,14.413699661,0.27272707603,14.695216292,0.39266019852,2.4596619844,,P1
0.27229286959,14.412703291,0.2727439229,14.694291141,0.39265461003,2.4596260019,,P1
0.27231347592,14.411706922,0.27276082989,14.69336591,0.39264902083,2.4595900248,,P1
0.27233408482,14.410710552,0.27277767289,14.692440726,0.39264343035,2.4595540531,,P1
0.27235469631,14.409714182,0.27279451387,14.691515524,0.39263783889,2.4595180868,,P1
0.27237531037,14.408717812,0.27281135438,14.69059024,0.39263224616,2.459482126,,P1
0.27239592703,14.407721442,0.27282819132,14.689665005,0.39262665275,2.4594461705,,P1
0.27241654626,14.406725071,0.27284502625,14.688739752,0.39262105838,2.4594102205,,P1
0.27243716808,14.4057287,0.27286194275,14.687814422,0.39261545796,2.4593742758,,P1
0.27245779249,14.404732328,0.27287877393,14.686889136,0.39260986156,2.4593383366,,P1
0.27247841949,14.403735957,0.2728956031,14.685963831,0.3926042642,2.4593024027,,P1
0.27249904908,14.402739585,0.27291244307,14.685038434,0.39259866369,2.4592664743,,P1
0.27251968125,14.401743213,0.27292926827,14.684113096,0.39259306438,2.4592305512,,P1
0.27254031602,14.40074684,0.27294609146,14.683187742,0.3925874641,2.4591946335,,P1
0.27256095337,14.399750468,0.27296292109,14.682262283,0.39258185864,2.4591587212,,P1
0.27258159333,14.398754095,0.27297974031,14.681336895,0.39257625639,2.4591228143,,P1
0.27260223587,14.397757721,0.27299655753,14.68041149,0.39257065318,2.4590869128,,P1
0.27262288101,14.396761348,0.27301339411,14.679485975,0.39256504097,2.4590510166,,P1
0.27264352874,14.395764974,0.27303020743,14.678560537,0.39255943579,2.4590151259,,P1
0.27266417907,14.3947686,0.27304701875,14.677635082,0.39255382964,2.4589792405,,P1
0.272684832,14.393772225,0.27306380304,14.676709524,0.39254821808,2.4589433604,,P1
0.27270548753,14.392775851,0.27308061029,14.675784036,0.39254260999,2.4589074858,,P1
0.27272614566,14.391779476,0.27309741556,14.67485853,0.39253700093,2.4588716165,,P1
0.27274680638,14.390783101,0.27311420305,14.673932894,0.39253138081,2.4588357526,,P1
0.27276746971,14.389786725,0.27313100429,14.673007356,0.39252576979,2.458799894,,P1
0.27278813565,14.38879035,0.27314780356,14.672081801,0.3925201578,2.4587640408,,P1
